experiment_name,1780474921.071061,571955b1-3001-4b74-9fcd-b7f916c8b305,20957316,497211,33057221,4,224140,26496992,3,6,3,1357129369266,4820806433,0,4810154193,1405435424930,0,52521566208,50367688704,7741152837632,-1,-1,-1
experiment_name,1780474921.5187397,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7415168,446752,7809904,2,113952,9033664,0,0,0,52609768,451414,0,17874,106350975,0,31145551872,369258496,328155136,-1,-1,-1
experiment_name,1780474926.021611,571955b1-3001-4b74-9fcd-b7f916c8b305,20915584,517853,33036579,1,224140,26496992,3,6,3,1357171463713,4820808695,0,4810156450,1405477517955,0,52521566208,50367688704,7741194821632,-1,-1,-1
experiment_name,1780474926.5185237,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7413024,448896,7807760,0,113952,9033664,0,0,0,52610141,451418,0,17877,106352308,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474931.0220542,571955b1-3001-4b74-9fcd-b7f916c8b305,20936144,497267,33057165,0,224140,26496992,2,6,3,1357171543745,4820809249,0,4810156999,1405477597354,0,52521566208,50367688704,7741194862592,-1,-1,-1
experiment_name,1780474931.518707,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7415632,446288,7810368,0,113952,9033664,0,0,0,52610619,451423,0,17880,106352852,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474936.0218225,571955b1-3001-4b74-9fcd-b7f916c8b305,20935872,497514,33056918,0,224140,26496992,2,5,3,1357171607219,4820809694,0,4810157442,1405477660223,0,52521566208,50367688704,7741194903552,-1,-1,-1
experiment_name,1780474936.518753,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7418992,442928,7813728,0,113952,9033664,0,0,0,52610992,451427,0,17883,106353396,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474941.0214906,571955b1-3001-4b74-9fcd-b7f916c8b305,20936012,497358,33057074,0,224140,26496992,2,5,3,1357171668580,4820810125,0,4810157872,1405477721231,0,52521566208,50367688704,7741194944512,-1,-1,-1
experiment_name,1780474941.5196157,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7421040,440880,7815776,0,113952,9033664,0,0,0,52611470,451432,0,17886,106353940,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474946.021655,571955b1-3001-4b74-9fcd-b7f916c8b305,20936192,497174,33057258,0,224144,26496992,2,5,3,1357171730655,4820810561,0,4810158307,1405477782953,0,52521566208,50367688704,7741195001856,-1,-1,-1
experiment_name,1780474946.5199397,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7424464,437456,7819200,0,113952,9033664,0,0,0,52611843,451436,0,17889,106354484,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474951.0215254,571955b1-3001-4b74-9fcd-b7f916c8b305,20935868,497456,33056976,0,224144,26496992,2,5,3,1357171793116,4820811000,0,4810158745,1405477845061,0,52521566208,50367688704,7741195051008,-1,-1,-1
experiment_name,1780474951.5185106,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7425424,436496,7820160,0,113952,9033664,0,0,0,52612682,451442,0,17892,106355028,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474956.02161,571955b1-3001-4b74-9fcd-b7f916c8b305,20935616,497704,33056728,0,224144,26496992,2,5,3,1357171855203,4820811436,0,4810159180,1405477906795,0,52521566208,50367688704,7741195091968,-1,-1,-1
experiment_name,1780474956.5187242,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7427088,434832,7821824,0,113952,9033664,0,0,0,52613055,451446,0,17895,106355572,0,31145551872,369258496,328187904,-1,-1,-1
experiment_name,1780474961.0212903,571955b1-3001-4b74-9fcd-b7f916c8b305,20936040,497243,33057189,0,224144,26496992,1,5,3,1357171917718,4820811876,0,4810159619,1405477968957,0,52521566208,50367688704,7741195132928,-1,-1,-1
experiment_name,1780474961.5194712,9b2f3c7a-8c2e-4f0a-b8d1-1c2d3e4f5678,7427328,434592,7822064,0,113952,9033664,0,0,0,52613533,451451,0,17898,106356116,0,31145551872,369258496,328187904,-1,-1,-1
